#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;726928;749031;22103;50;762;812
2;Zonky;Zonky;2535470751963594;120165;134025;13860;48;341;389
3;APOPHIS1989;APOPHIS1989;2533274792861176;346369;358416;12047;46;644;690
4;Chyld989;Chyld989;2533274824150207;434125;440620;6495;44;700;744
5;BrigadiersBlue;Brigadiers Blue;2533274916311937;84153;90573;6420;42;454;496
6;SheepDip;Ryuukishi634;2533274841110750;415570;420195;4625;40;406;446
7;Plagueborne;The Wicked Soul;2533274925208344;932677;937287;4610;38;383;421
8;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;711980;716460;4480;36;656;692
9;CallMeCraig;matsze;2533274817036922;251581;255946;4365;34;397;431
10;Mort;Mortaigne;2533274924850886;176917;180362;3445;32;227;259
11;FairyEmpire;baboy1337;2533274848211122;438882;441687;2805;30;347;377
12;brunopcosta1;brunopcosta1;2535437287890796;284072;286868;2796;28;443;471
13;supercommodore;supercommodore;2533274982646378;30177;32887;2710;26;164;190
14;Scottish_Sin;Scottish Sin;2533274798575633;562670;565190;2520;24;166;190
15;Kreten;Cro Kreten;2690766741657668;266833;269173;2340;22;139;161
16;Knottian;Knottian;2533274805216213;227719;230039;2320;20;230;250
17;judge;judge;2533274802991000;427560;429865;2305;18;213;231
18;Akosii;Akosii;2533274876129944;367765;369955;2190;16;244;260
19;MasterLeePhD;Master Lee PhD;2533274793230093;362134;364159;2025;14;317;331
20;UnveiledArk;UnveiledArk;2533274934249959;401170;403125;1955;12;357;369
20;Running_Riot;BoutTreeFidy;2535457582061110;49810;51765;1955;12;181;193
22;DeusJabu;DeusJabu;2535431624153776;178520;180450;1930;8;267;275
23;Cyime;Cyime;2533274809898296;227315;229130;1815;6;318;324
24;binarymelon;binarymelon;2533274792088847;20445;22250;1805;4;251;255
25;Sikamikanico;Sikamikanico;2599622463478870;137993;139793;1800;2;105;107
26;NierlyCrazy;Nierly Crazy;2533274896685914;439265;440910;1645;1;393;394
27;MrZweistein;MrZweistein;2533274796780325;140270;141860;1590;1;117;118
28;RoslindaleOne;RoslindaleOne;2594261035379451;382235;383535;1300;1;6;7
29;low187;ShadowArceus5;2533274870566975;254283;255458;1175;1;100;101
30;BeardoN7x;BeardoA7x;2533274924115209;114065;115225;1160;1;194;195
31;TheSlickTony;TheSlickTony;2533275010815429;113248;114383;1135;1;44;45
32;Bugalugs214;bugalugs214;2535471084374195;141491;142496;1005;1;142;143
33;Mark3;Mark 3;2533274791777168;181120;182100;980;1;156;157
34;BigM_Milk4;BigMMilk-9208;2533274975549845;44397;45242;845;1;86;87
35;profjjj;profjjj;2533274829351135;141412;142127;715;1;305;306
36;dfunktjester;dFunkt jestEr;2533274829581469;121138;121823;685;1;36;37
37;FunkyOne;Sir Funkified;2533274831236982;249590;250185;595;1;165;166
38;OneBadMutha;OneBadMutha;2728296738546254;59897;60427;530;1;82;83
39;Shadowgasm;Shadowgasm;2736338880739054;364809;365274;465;1;281;282
40;TheSego;The Sego;2533274801846949;154764;155189;425;1;47;48
41;michael;Rngesus37;2535419776788793;42532;42942;410;1;52;53
42;dscharles;dscharles;2533275014769270;74620;74985;365;1;149;150
43;Xumbrega;ctZz1;2533274892320729;159685;160025;340;1;93;94
44;BananaBox39;MaidenLOKO;2533274891998560;194200;194530;330;1;76;77
45;MMarfil;MMarfil;2533274884719422;105874;106189;315;1;8;9
46;BadMoodJones;Junglee91;2533275020457265;131596;131880;284;1;128;129
47;PhantomFox;PhantomFox75;2535436728258152;70857;71132;275;1;122;123
48;Bluehawk357;BlueHawk357;2533274876723326;115814;115849;35;1;48;49
49;n0tjack;n0tjack;2533274808155558;196598;196613;15;1;177;178
50;Darthvader2795;Darthvader2795;2535442004967288;76621;76621;0;0;2;2
50;xJavontax;xJavontax;2533274819674251;50861;50861;0;0;15;15
50;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;2;2
