#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;468878;473153;4275;50;496;546
2;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;903326;904606;1280;48;364;412
3;NierlyCrazy;Nierly Crazy;2533274896685914;537714;538729;1015;46;281;327
4;MrZweistein;MrZweistein;2533274796780325;165280;166160;880;44;124;168
5;ShadowlessEdge;Shadowless Edge;2535418358478334;1005326;1006141;815;42;452;494
5;Plagueborne;The Wicked Soul;2533274925208344;1293531;1294346;815;42;372;414
7;Knottian;Knottian;2533274805216213;256105;256705;600;38;168;206
8;BadMoodJones;Junglee91;2533275020457265;165532;166087;555;36;205;241
9;MasterLeePhD;Master Lee PhD;2533274793230093;485764;486284;520;34;411;445
10;Sikamikanico;Sikamikanico;2599622463478870;156370;156850;480;32;125;157
11;SilentJay76;SilentJay76;2533274902322618;474522;474987;465;30;328;358
12;Scottish_Sin;Scottish Sin;2533274798575633;625835;626260;425;28;121;149
13;CallMeCraig;matsze;2533274817036922;341343;341678;335;26;267;293
14;Xumbrega;ctZz1;2533274892320729;163979;164304;325;24;5;29
15;n0tjack;n0tjack;2533274808155558;248873;249158;285;22;153;175
16;BeardoN7x;BeardoA7x;2533274924115209;144874;145154;280;20;143;163
17;Shadowgasm;Shadowgasm;2736338880739054;433715;433940;225;18;176;194
18;UnveiledArk;UnveiledArk;2533274934249959;533005;533215;210;16;424;440
18;Chyld989;Chyld989;2533274824150207;543530;543740;210;16;408;424
20;RoslindaleOne;RoslindaleOne;2594261035379451;422930;423126;196;12;122;134
21;Mark3;Mark 3;2533274791777168;192770;192950;180;10;2;12
22;judge;judge;2533274802991000;530054;530214;160;8;85;93
23;FunkyOne;Sir Funkified;2533274831236982;273611;273756;145;6;117;123
23;SheepDip;Ryuukishi634;2533274841110750;495485;495630;145;6;241;247
25;Kreten;Cro Kreten;2690766741657668;282358;282488;130;2;107;109
26;DeusJabu;DeusJabu;2535431624153776;226922;227026;104;1;173;174
27;TheSlickTony;TheSlickTony;2533275010815429;131108;131198;90;1;74;75
28;Running_Riot;BoutTreeFidy-208;2535457582061110;59760;59845;85;1;55;56
29;TheAshCohen09;TheAshCohen09;2533274856167909;213021;213091;70;1;316;317
30;PhantomFox;PhantomFox75-460;2535436728258152;83726;83782;56;1;7;8
31;binarymelon;binarymelon;2533274792088847;47951;48001;50;1;70;71
32;OneBadMutha;OneBadMutha;2728296738546254;73408;73436;28;1;57;58
33;Mort;Mortaigne;2533274924850886;234918;234938;20;1;9;10
34;Akosii;Akosii;2533274876129944;430166;430181;15;1;85;86
35;BrigadiersBlue;Brigadiers Blue;2533274916311937;160060;160070;10;1;167;168
36;FairyEmpire;baboy1337;2533274848211122;568346;568346;0;0;329;329
36;profjjj;profjjj;2533274829351135;164560;164560;0;0;87;87
36;dscharles;dscharles;2533275014769270;90966;90966;0;0;113;113
36;MMarfil;MMarfil;2533274884719422;111481;111481;0;0;10;10
36;BananaBox39;MaidenLOKO;2533274891998560;213458;213458;0;0;40;40
36;TangHao;Amir-8983;2535432952508207;88672;88672;0;0;64;64
36;TheSego;The Sego;2533274801846949;168730;168730;0;0;123;123
36;DanCasual;SR1 Dan;2533274803840524;225591;225591;0;0;155;155
36;Zonky;Zonky;2535470751963594;166305;166305;0;0;2;2
36;supercommodore;supercommodore;2533274982646378;41697;41697;0;0;44;44
36;michael;Rngesus37;2535419776788793;50287;50287;0;0;28;28
36;low187;ShadowArceus5;2533274870566975;297283;297283;0;0;29;29
36;xJavontax;xJavontax;2533274819674251;52463;52463;0;0;2;2
36;dfunktjester;dFunkt jestEr;2533274829581469;142533;142533;0;0;2;2
36;Bugalugs214;bugalugs214;2535471084374195;599930;599930;0;0;0;0
36;Foorbits;Foorbits;2624419068575218;52068;52068;0;0;0;0
36;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68309;0;0;0;0
36;brunopcosta1;brunopcosta1;2535437287890796;289198;289198;0;0;0;0
36;Cyime;Cyime;2533274809898296;257380;257380;0;0;0;0
