#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;700637;705519;4882;50;738;788
2;SheepDip;Ryuukishi634;2533274841110750;576275;581095;4820;48;1150;1198
3;CallMeCraig;matsze;2533274817036922;416742;420862;4120;46;780;826
4;n0tjack;n0tjack;2533274808155558;299406;302875;3469;44;864;908
5;Chyld989;Chyld989;2533274824150207;611665;614440;2775;42;884;926
6;Plagueborne;The Wicked Soul;2533274925208344;1695230;1697700;2470;40;882;922
7;Sikamikanico;Sikamikanico;2599622463478870;178243;180533;2290;38;444;482
8;FairyEmpire;baboy1337;2533274848211122;679961;682231;2270;36;784;820
9;Akosii;Akosii;2533274876129944;493788;495983;2195;34;872;906
10;ShadowlessEdge;ShadowlessAU;2535418358478334;1140322;1142382;2060;32;746;778
11;RoslindaleOne;RoslindaleOne;2594261035379451;453890;455830;1940;30;774;804
12;J_F0LEY;J F0LEY;2533274910784399;121383;123273;1890;28;670;698
13;Mort;Mortaigne;2533274924850886;286338;288128;1790;26;880;906
14;TheSego;The Sego;2533274801846949;173221;174996;1775;24;236;260
15;low187;ShadowArceus5;2533274870566975;317966;319696;1730;22;457;479
16;TheSlickTony;TheSlickTony;2533275010815429;151503;152888;1385;20;292;312
17;Knottian;Knottian;2533274805216213;294593;295753;1160;18;758;776
18;Mark3;Mark 3;2533274791777168;199175;200305;1130;16;90;106
19;DeusJabu;DeusJabu;2535431624153776;249365;250030;665;14;84;98
20;dscharles;dscharles;2533275014769270;114965;115620;655;12;680;692
21;SilentJay76;SilentJay76;2533274902322618;524197;524797;600;10;556;566
22;Bugalugs214;bugalugs214;2535471084374195;608755;609285;530;8;46;54
23;OneBadMutha;OneBadMutha;2728296738546254;83004;83489;485;6;378;384
24;binarymelon;binarymelon;2533274792088847;66786;67086;300;4;53;57
25;profjjj;profjjj;2533274829351135;174610;174885;275;2;60;62
26;MMarfil;MMarfil;2533274884719422;117073;117293;220;1;186;187
27;MrZweistein;MrZweistein;2533274796780325;188341;188492;151;1;341;342
28;TangHao;Amir-8983;2535432952508207;99682;99772;90;1;96;97
29;TheAshCohen09;TheAshCohen09;2533274856167909;331006;331076;70;1;189;190
30;MasterLeePhD;Master Lee PhD;2533274793230093;553243;553308;65;1;101;102
31;PhantomFox;PhantomFox75-460;2535436728258152;94385;94410;25;1;104;105
32;supercommodore;supercommodore;2533274982646378;43550;43555;5;1;48;49
33;Shadowgasm;Shadowgasm;2736338880739054;463067;463067;0;0;866;866
33;BadMoodJones;Junglee91;2533275020457265;175491;175491;0;0;185;185
33;BeardoN7x;BeardoA7x;2533274924115209;159904;159904;0;0;80;80
33;NierlyCrazy;Nierly Crazy;2533274896685914;645358;645358;0;0;284;284
33;BigM_Milk4;BigMMilk-9208;2533274975549845;74244;74244;0;0;9;9
