#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;TheAshCohen09;TheAshCohen09;2533274856167909;321606;330931;9325;50;46;96
2;CallMeCraig;matsze;2533274817036922;410307;411452;1145;48;24;72
3;Shadowgasm;Shadowgasm;2736338880739054;450590;451734;1144;46;132;178
4;SheepDip;Ryuukishi634;2533274841110750;557905;558830;925;44;100;144
5;Mort;Mortaigne;2533274924850886;279068;279938;870;42;118;160
6;TheSlickTony;TheSlickTony;2533275010815429;150478;151018;540;40;52;92
7;SilentJay76;SilentJay76;2533274902322618;521327;521847;520;38;112;150
8;Akosii;Akosii;2533274876129944;486926;487371;445;36;110;146
9;n0tjack;n0tjack;2533274808155558;291424;291739;315;34;100;134
10;Plagueborne;The Wicked Soul;2533274925208344;1689940;1690195;255;32;120;152
11;J_F0LEY;J F0LEY;2533274910784399;116903;117143;240;30;54;84
12;Chyld989;Chyld989;2533274824150207;603385;603575;190;28;64;92
13;ShadowlessEdge;ShadowlessAU;2535418358478334;1136582;1136767;185;26;94;120
14;APOPHIS1989;APOPHIS1989;2533274792861176;689982;690122;140;24;0;24
15;Knottian;Knottian;2533274805216213;290720;290850;130;22;100;122
16;FairyEmpire;baboy1337;2533274848211122;675171;675276;105;20;136;156
17;OneBadMutha;OneBadMutha;2728296738546254;81689;81789;100;18;58;76
18;RoslindaleOne;RoslindaleOne;2594261035379451;446670;446765;95;16;30;46
19;Colbert;MrZweistein;2533274796780325;187475;187555;80;14;60;74
20;TheSego;The Sego;2533274801846949;172100;172175;75;12;14;26
21;Sikamikanico;Sikamikanico;2599622463478870;176278;176343;65;10;28;38
22;PhantomFox;PhantomFox75-460;2535436728258152;94060;94100;40;8;10;18
23;binarymelon;binarymelon;2533274792088847;66756;66786;30;6;12;18
24;dscharles;dscharles;2533275014769270;110330;110350;20;4;78;82
25;low187;ShadowArceus5;2533274870566975;316716;316716;0;0;88;88
25;BadMoodJones;Junglee91;2533275020457265;175171;175171;0;0;80;80
25;MasterLeePhD;Master Lee PhD;2533274793230093;553013;553013;0;0;22;22
25;NierlyCrazy;Nierly Crazy;2533274896685914;642913;642913;0;0;74;74
25;MMarfil;MMarfil;2533274884719422;116498;116498;0;0;8;8
25;DeusJabu;DeusJabu;2535431624153776;249240;249240;0;0;12;12
25;BeardoN7x;BeardoA7x;2533274924115209;159639;159639;0;0;8;8
25;supercommodore;supercommodore;2533274982646378;43375;43375;0;0;0;0
25;profjjj;profjjj;2533274829351135;174535;174535;0;0;0;0
25;TangHao;Amir-8983;2535432952508207;99137;99137;0;0;0;0
25;Mark3;Mark 3;2533274791777168;199095;199095;0;0;0;0
25;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;0;0
25;BigM_Milk4;BigMMilk-9208;2533274975549845;74224;74224;0;0;0;0
