#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;FairyEmpire;baboy1337;2533274848211122;659231;676116;16885;50;156;206
2;TheAshCohen09;TheAshCohen09;2533274856167909;320606;330931;10325;48;96;144
3;Shadowgasm;Shadowgasm;2736338880739054;447620;452229;4609;46;178;224
4;Mort;Mortaigne;2533274924850886;276803;281168;4365;44;160;204
5;Plagueborne;The Wicked Soul;2533274925208344;1686910;1690235;3325;42;152;194
6;Akosii;Akosii;2533274876129944;485791;488771;2980;40;146;186
7;SheepDip;Ryuukishi634;2533274841110750;556790;559065;2275;38;144;182
8;n0tjack;n0tjack;2533274808155558;290319;292429;2110;36;134;170
9;SilentJay76;SilentJay76;2533274902322618;519922;521887;1965;34;150;184
10;Chyld989;Chyld989;2533274824150207;601990;603735;1745;32;92;124
11;Knottian;Knottian;2533274805216213;289665;291125;1460;30;122;152
12;CallMeCraig;matsze;2533274817036922;410217;411617;1400;28;72;100
13;dscharles;dscharles;2533275014769270;109149;110420;1271;26;82;108
14;J_F0LEY;J F0LEY;2533274910784399;116423;117568;1145;24;84;108
15;ShadowlessEdge;ShadowlessAU;2535418358478334;1135742;1136842;1100;22;120;142
16;TheSlickTony;TheSlickTony;2533275010815429;150253;151038;785;20;92;112
17;NierlyCrazy;Nierly Crazy;2533274896685914;642138;642913;775;18;74;92
18;MrZweistein;MrZweistein;2533274796780325;186965;187735;770;16;74;90
19;low187;ShadowArceus5;2533274870566975;316041;316791;750;14;88;102
20;BadMoodJones;Junglee91;2533275020457265;174751;175191;440;12;80;92
21;RoslindaleOne;RoslindaleOne;2594261035379451;446595;446945;350;10;46;56
22;OneBadMutha;OneBadMutha;2728296738546254;81464;81789;325;8;76;84
23;Sikamikanico;Sikamikanico;2599622463478870;176068;176343;275;6;38;44
24;APOPHIS1989;APOPHIS1989;2533274792861176;689982;690122;140;4;24;28
25;TheSego;The Sego;2533274801846949;172070;172175;105;2;26;28
26;MMarfil;MMarfil;2533274884719422;116468;116548;80;1;8;9
27;PhantomFox;PhantomFox75-460;2535436728258152;94045;94100;55;1;18;19
28;binarymelon;binarymelon;2533274792088847;66736;66786;50;1;18;19
29;MasterLeePhD;Master Lee PhD;2533274793230093;552968;553013;45;1;22;23
30;DeusJabu;DeusJabu;2535431624153776;249200;249240;40;1;12;13
31;TangHao;Amir-8983;2535432952508207;99137;99137;0;0;0;0
31;supercommodore;supercommodore;2533274982646378;43375;43375;0;0;0;0
31;profjjj;profjjj;2533274829351135;174535;174535;0;0;0;0
31;BeardoN7x;BeardoA7x;2533274924115209;159639;159639;0;0;8;8
31;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;0;0
31;Mark3;Mark 3;2533274791777168;199095;199095;0;0;0;0
31;BigM_Milk4;BigMMilk-9208;2533274975549845;74224;74224;0;0;0;0
