#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1684890;1688995;4105;50;0;50
2;Mort;Mortaigne;2533274924850886;275303;277923;2620;48;0;48
3;Chyld989;Chyld989;2533274824150207;601990;603295;1305;46;0;46
4;Shadowgasm;Shadowgasm;2736338880739054;447300;448315;1015;44;0;44
5;SilentJay76;SilentJay76;2533274902322618;519922;520532;610;42;0;42
6;n0tjack;n0tjack;2533274808155558;290319;290859;540;40;0;40
7;FairyEmpire;baboy1337;2533274848211122;659231;659651;420;38;0;38
8;low187;ShadowArceus5;2533274870566975;315881;316271;390;36;0;36
9;ShadowlessEdge;ShadowlessAU;2535418358478334;1135537;1135897;360;34;0;34
10;Akosii;Akosii;2533274876129944;485631;485921;290;32;0;32
11;Colbert;MrZweistein;2533274796780325;186870;187105;235;30;0;30
12;SheepDip;Ryuukishi634;2533274841110750;556640;556825;185;28;0;28
12;BadMoodJones;Junglee91;2533275020457265;174576;174761;185;28;0;28
14;Knottian;Knottian;2533274805216213;289580;289755;175;24;0;24
15;OneBadMutha;OneBadMutha;2728296738546254;81314;81464;150;22;0;22
15;NierlyCrazy;Nierly Crazy;2533274896685914;642138;642288;150;22;0;22
17;TheSlickTony;TheSlickTony;2533275010815429;150133;150253;120;18;0;18
17;RoslindaleOne;RoslindaleOne;2594261035379451;446490;446610;120;18;0;18
19;dscharles;dscharles;2533275014769270;109091;109185;94;14;0;14
20;DeusJabu;DeusJabu;2535431624153776;249200;249240;40;12;0;12
21;PhantomFox;PhantomFox75-460;2535436728258152;94040;94060;20;10;0;10
22;BeardoN7x;BeardoA7x;2533274924115209;159624;159639;15;8;0;8
22;MasterLeePhD;Master Lee PhD;2533274793230093;552968;552983;15;8;0;8
24;binarymelon;binarymelon;2533274792088847;66736;66746;10;4;0;4
25;J_F0LEY;J F0LEY;2533274910784399;116423;116428;5;2;0;2
26;APOPHIS1989;APOPHIS1989;2533274792861176;689982;689982;0;0;0;0
26;CallMeCraig;matsze;2533274817036922;410217;410217;0;0;0;0
26;supercommodore;supercommodore;2533274982646378;43375;43375;0;0;0;0
26;profjjj;profjjj;2533274829351135;174535;174535;0;0;0;0
26;TangHao;Amir-8983;2535432952508207;99137;99137;0;0;0;0
26;Sikamikanico;Sikamikanico;2599622463478870;176068;176068;0;0;0;0
26;TheAshCohen09;TheAshCohen09;2533274856167909;320606;320606;0;0;0;0
26;TheSego;The Sego;2533274801846949;172070;172070;0;0;0;0
26;MMarfil;MMarfil;2533274884719422;116468;116468;0;0;0;0
26;Mark3;Mark 3;2533274791777168;199095;199095;0;0;0;0
26;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;0;0
26;BigM_Milk4;BigMMilk-9208;2533274975549845;74224;74224;0;0;0;0
