#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1484121;1489916;5795;50;986;1036
2;APOPHIS1989;APOPHIS1989;2533274792861176;614618;617698;3080;48;1122;1170
3;UnveiledArk;UnveiledArk;2533274934249959;548155;550155;2000;46;201;247
4;Akosii;Akosii;2533274876129944;450581;452011;1430;44;618;662
5;MasterLeePhD;Master Lee PhD;2533274793230093;516964;518369;1405;42;698;740
6;Chyld989;Chyld989;2533274824150207;568995;570305;1310;40;738;778
7;SilentJay76;SilentJay76;2533274902322618;502492;503637;1145;38;573;611
8;TheAshCohen09;TheAshCohen09;2533274856167909;278811;279901;1090;36;573;609
9;ShadowlessEdge;Shadowless Edge;2535418358478334;1050891;1051941;1050;34;864;898
10;SheepDip;Ryuukishi634;2533274841110750;518330;519120;790;32;452;484
11;FairyEmpire;baboy1337;2533274848211122;593036;593721;685;30;491;521
12;Knottian;Knottian;2533274805216213;269279;269789;510;28;548;576
13;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;999165;999670;505;26;746;772
14;CallMeCraig;matsze;2533274817036922;370593;371083;490;24;770;794
15;Scottish_Sin;Scottish Sin;2533274798575633;641069;641499;430;22;510;532
16;MrZweistein;MrZweistein;2533274796780325;174025;174345;320;20;14;34
17;DeusJabu;DeusJabu;2535431624153776;236615;236910;295;18;279;297
18;RoslindaleOne;RoslindaleOne;2594261035379451;434705;434985;280;16;446;462
19;OneBadMutha;OneBadMutha;2728296738546254;76569;76809;240;14;118;132
20;Mort;Mortaigne;2533274924850886;259758;259983;225;12;724;736
21;n0tjack;n0tjack;2533274808155558;263454;263634;180;10;304;314
22;dscharles;dscharles;2533275014769270;96985;97155;170;8;163;171
22;profjjj;profjjj;2533274829351135;169090;169260;170;8;115;123
24;NierlyCrazy;Nierly Crazy;2533274896685914;602235;602375;140;4;890;894
24;TangHao;Amir-8983;2535432952508207;88857;88997;140;4;6;10
26;FunkyOne;Sir Funkified;2533274831236982;280702;280817;115;1;203;204
27;Sikamikanico;Sikamikanico;2599622463478870;162596;162691;95;1;207;208
28;Bugalugs214;bugalugs214;2535471084374195;603360;603445;85;1;259;260
29;judge;judge;2533274802991000;546329;546389;60;1;437;438
30;BeardoN7x;BeardoA7x;2533274924115209;149509;149559;50;1;77;78
31;TheSlickTony;TheSlickTony;2533275010815429;134368;134413;45;1;90;91
32;BrigadiersBlue;Brigadiers Blue;2533274916311937;187905;187935;30;1;503;504
33;binarymelon;binarymelon;2533274792088847;58806;58821;15;1;306;307
33;TheSego;The Sego;2533274801846949;169895;169910;15;1;13;14
35;PhantomFox;PhantomFox75-460;2535436728258152;86259;86269;10;1;55;56
35;low187;ShadowArceus5;2533274870566975;304513;304523;10;1;225;226
37;Xumbrega;ctZz1;2533274892320729;167344;167344;0;0;35;35
37;Kreten;Cro Kreten;2690766741657668;286018;286018;0;0;33;33
37;Mark3;Mark 3;2533274791777168;195630;195630;0;0;35;35
37;xJavontax;xJavontax;2533274819674251;53833;53833;0;0;5;5
37;Running_Riot;BoutTreeFidy-208;2535457582061110;62290;62290;0;0;33;33
37;MMarfil;MMarfil;2533274884719422;113708;113708;0;0;29;29
37;dfunktjester;dFunkt jestEr;2533274829581469;143827;143827;0;0;60;60
37;BadMoodJones;Junglee91;2533275020457265;170571;170571;0;0;109;109
37;BigM_Milk4;BigMMilk-9208;2533274975549845;72474;72474;0;0;230;230
37;DanCasual;SR1 Dan;2533274803840524;233626;233626;0;0;98;98
37;BananaBox39;MaidenLOKO;2533274891998560;213683;213683;0;0;2;2
37;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;75;75
37;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;0;0
37;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;0;0
37;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;0;0
37;michael;Rngesus37;2535419776788793;50287;50287;0;0;0;0
